,Smoother_GS,CGS,Smoother_JAC,Smoother,Smoother_GSRB,Smoother_GSRBAC,CGS_IP_CG,Smoother_GSACBE,CGS_IP_AMG,CGS_RED_AMG,Smoother_GSAC,numCore,post,pre,performance
1603,1,1,0,1,0,0,1,0,0,0,0,256,0,6,234.183
1604,0,1,0,1,0,0,1,0,0,0,1,256,0,6,257.672
1605,0,1,0,1,0,0,1,1,0,0,0,256,0,6,2128.34
1606,0,1,0,1,1,0,1,0,0,0,0,256,0,6,335.368
1607,0,1,0,1,0,1,1,0,0,0,0,256,0,6,359.665
1608,0,1,1,1,0,0,0,0,1,0,0,256,0,6,227.681
1609,1,1,0,1,0,0,0,0,1,0,0,256,0,6,220.654
1610,0,1,0,1,0,0,0,0,1,0,1,256,0,6,242.981
1611,0,1,0,1,0,0,0,1,1,0,0,256,0,6,2199.14
1612,0,1,0,1,1,0,0,0,1,0,0,256,0,6,323.446
1613,0,1,0,1,0,1,0,0,1,0,0,256,0,6,345.424
1614,0,1,1,1,0,0,0,0,0,1,0,256,0,6,251.09
1615,1,1,0,1,0,0,0,0,0,1,0,256,0,6,245.767
1616,0,1,0,1,0,0,0,0,0,1,1,256,0,6,275.023
1617,0,1,0,1,0,0,0,1,0,1,0,256,0,6,2234.17
1618,0,1,0,1,1,0,0,0,0,1,0,256,0,6,349.546
1619,0,1,0,1,0,1,0,0,0,1,0,256,0,6,377.832
1620,0,1,1,1,0,0,1,0,0,0,0,256,1,6,262.787
1621,1,1,0,1,0,0,1,0,0,0,0,256,1,6,257.949
1622,0,1,0,1,0,0,1,0,0,0,1,256,1,6,285.222
1623,0,1,0,1,0,0,1,1,0,0,0,256,1,6,2465.74
1624,0,1,0,1,1,0,1,0,0,0,0,256,1,6,377.267
1625,0,1,0,1,0,1,1,0,0,0,0,256,1,6,404.319
1626,0,1,1,1,0,0,0,0,1,0,0,256,1,6,252.03
1627,1,1,0,1,0,0,0,0,1,0,0,256,1,6,243.372
1628,0,1,0,1,0,0,0,0,1,0,1,256,1,6,270.372
1629,0,1,0,1,0,0,0,1,1,0,0,256,1,6,2541.8
1630,0,1,0,1,1,0,0,0,1,0,0,256,1,6,363.713
1631,0,1,0,1,0,1,0,0,1,0,0,256,1,6,389.351
1632,0,1,1,1,0,0,0,0,0,1,0,256,1,6,275.998
1633,1,1,0,1,0,0,0,0,0,1,0,256,1,6,269.645
1634,0,1,0,1,0,0,0,0,0,1,1,256,1,6,303.827
1635,0,1,0,1,0,0,0,1,0,1,0,256,1,6,2578
1636,0,1,0,1,1,0,0,0,0,1,0,256,1,6,390.438
1637,0,1,0,1,0,1,0,0,0,1,0,256,1,6,423.697
1638,0,1,1,1,0,0,1,0,0,0,0,256,2,6,287.646
1639,1,1,0,1,0,0,1,0,0,0,0,256,2,6,281.681
1640,0,1,0,1,0,0,1,0,0,0,1,256,2,6,312.258
1641,0,1,0,1,0,0,1,1,0,0,0,256,2,6,2801.97
1642,0,1,0,1,1,0,1,0,0,0,0,256,2,6,417.659
1643,0,1,0,1,0,1,1,0,0,0,0,256,2,6,447.944
1644,0,1,1,1,0,0,0,0,1,0,0,256,2,6,275.834
1645,1,1,0,1,0,0,0,0,1,0,0,256,2,6,266.618
1646,0,1,0,1,0,0,0,0,1,0,1,256,2,6,295.904
1647,0,1,0,1,0,0,0,1,1,0,0,256,2,6,2885.82
1648,0,1,0,1,1,0,0,0,1,0,0,256,2,6,403.663
1649,0,1,0,1,0,1,0,0,1,0,0,256,2,6,432.658
1650,0,1,1,1,0,0,0,0,0,1,0,256,2,6,299.575
1651,1,1,0,1,0,0,0,0,0,1,0,256,2,6,292.644
1652,0,1,0,1,0,0,0,0,0,1,1,256,2,6,330.074
1653,0,1,0,1,0,0,0,1,0,1,0,256,2,6,2921.29
1654,0,1,0,1,1,0,0,0,0,1,0,256,2,6,430.241
1655,0,1,0,1,0,1,0,0,0,1,0,256,2,6,467.053
1656,0,1,1,1,0,0,1,0,0,0,0,256,3,6,312.174
1657,1,1,0,1,0,0,1,0,0,0,0,256,3,6,302.158
1658,0,1,0,1,0,0,1,0,0,0,1,256,3,6,337.619
1659,0,1,0,1,0,0,1,1,0,0,0,256,3,6,3137.41
1660,0,1,0,1,1,0,1,0,0,0,0,256,3,6,457.254
1661,0,1,0,1,0,1,1,0,0,0,0,256,3,6,492.028
1662,0,1,1,1,0,0,0,0,1,0,0,256,3,6,300.022
1663,1,1,0,1,0,0,0,0,1,0,0,256,3,6,290.557
1664,0,1,0,1,0,0,0,0,1,0,1,256,3,6,322.834
1665,0,1,0,1,0,0,0,1,1,0,0,256,3,6,3229.5
1666,0,1,0,1,1,0,0,0,1,0,0,256,3,6,444.065
1667,0,1,0,1,0,1,0,0,1,0,0,256,3,6,475.377
1668,0,1,1,1,0,0,0,0,0,1,0,256,3,6,323.996
1669,1,1,0,1,0,0,0,0,0,1,0,256,3,6,317.496
1670,0,1,0,1,0,0,0,0,0,1,1,256,3,6,356.598
1671,0,1,0,1,0,0,0,1,0,1,0,256,3,6,3270.26
1672,0,1,0,1,1,0,0,0,0,1,0,256,3,6,472.812
1673,0,1,0,1,0,1,0,0,0,1,0,256,3,6,514.463
1674,0,1,1,1,0,0,1,0,0,0,0,256,4,6,335.495
1675,1,1,0,1,0,0,1,0,0,0,0,256,4,6,326.106
1676,0,1,0,1,0,0,1,0,0,0,1,256,4,6,363.99
1677,0,1,0,1,0,0,1,1,0,0,0,256,4,6,3479.77
1678,0,1,0,1,1,0,1,0,0,0,0,256,4,6,497.644
1679,0,1,0,1,0,1,1,0,0,0,0,256,4,6,535.447
1680,0,1,1,1,0,0,0,0,1,0,0,256,4,6,322.549
1681,1,1,0,1,0,0,0,0,1,0,0,256,4,6,312.586
1682,0,1,0,1,0,0,0,0,1,0,1,256,4,6,349.68
1683,0,1,0,1,0,0,0,1,1,0,0,256,4,6,3570.45
1684,0,1,0,1,1,0,0,0,1,0,0,256,4,6,483.732
1685,0,1,0,1,0,1,0,0,1,0,0,256,4,6,520.45
1686,0,1,1,1,0,0,0,0,0,1,0,256,4,6,350.416
1687,1,1,0,1,0,0,0,0,0,1,0,256,4,6,340.156
1688,0,1,0,1,0,0,0,0,0,1,1,256,4,6,384.361
1689,0,1,0,1,0,0,0,1,0,1,0,256,4,6,3620.05
1690,0,1,0,1,1,0,0,0,0,1,0,256,4,6,515.96
1691,0,1,0,1,0,1,0,0,0,1,0,256,4,6,558.172
1692,0,1,1,1,0,0,1,0,0,0,0,256,5,6,360.747
1693,1,1,0,1,0,0,1,0,0,0,0,256,5,6,350.175
1694,0,1,0,1,0,0,1,0,0,0,1,256,5,6,390.729
1695,0,1,0,1,0,0,1,1,0,0,0,256,5,6,3815.9
1696,0,1,0,1,1,0,1,0,0,0,0,256,5,6,538.46
1697,0,1,0,1,0,1,1,0,0,0,0,256,5,6,579.613
1698,0,1,1,1,0,0,0,0,1,0,0,256,5,6,347.651
1699,1,1,0,1,0,0,0,0,1,0,0,256,5,6,335.267
1700,0,1,0,1,0,0,0,0,1,0,1,256,5,6,375.55
1701,0,1,0,1,0,0,0,1,1,0,0,256,5,6,3935.84
1702,0,1,0,1,1,0,0,0,1,0,0,256,5,6,523.404
1703,0,1,0,1,0,1,0,0,1,0,0,256,5,6,566.316
1704,0,1,1,1,0,0,0,0,0,1,0,256,5,6,375.522
1705,1,1,0,1,0,0,0,0,0,1,0,256,5,6,366.755
1706,0,1,0,1,0,0,0,0,0,1,1,256,5,6,413.903
1707,0,1,0,1,0,0,0,1,0,1,0,256,5,6,3974.93
1708,0,1,0,1,1,0,0,0,0,1,0,256,5,6,556.139
1709,0,1,0,1,0,1,0,0,0,1,0,256,5,6,602.058
1710,0,1,1,1,0,0,1,0,0,0,0,256,6,6,384.882
1711,1,1,0,1,0,0,1,0,0,0,0,256,6,6,374.166
1712,0,1,0,1,0,0,1,0,0,0,1,256,6,6,416.766
1713,0,1,0,1,0,0,1,1,0,0,0,256,6,6,4151.03
1714,0,1,0,1,1,0,1,0,0,0,0,256,6,6,578.439
1715,0,1,0,1,0,1,1,0,0,0,0,256,6,6,624.146
1716,0,1,1,1,0,0,0,0,1,0,0,256,6,6,371.706
1717,1,1,0,1,0,0,0,0,1,0,0,256,6,6,357.234
1718,0,1,0,1,0,0,0,0,1,0,1,256,6,6,403.655
1719,0,1,0,1,0,0,0,1,1,0,0,256,6,6,4267.32
1720,0,1,0,1,1,0,0,0,1,0,0,256,6,6,564.088
1721,0,1,0,1,0,1,0,0,1,0,0,256,6,6,609.012
1722,0,1,1,1,0,0,0,0,0,1,0,256,6,6,399.482
1723,1,1,0,1,0,0,0,0,0,1,0,256,6,6,390.144
1724,0,1,0,1,0,0,0,0,0,1,1,256,6,6,440.814
1725,0,1,0,1,0,0,0,1,0,1,0,256,6,6,4313.77
1726,0,1,0,1,1,0,0,0,0,1,0,256,6,6,596.62
1727,0,1,0,1,0,1,0,0,0,1,0,256,6,6,645.386
1728,0,1,1,1,0,0,1,0,0,0,0,1024,1,0,110.946
1729,1,1,0,1,0,0,1,0,0,0,0,1024,1,0,111.617
1730,0,1,0,1,0,0,1,0,0,0,1,1024,1,0,117.294
1731,0,1,0,1,0,0,1,1,0,0,0,1024,1,0,444.797
1732,0,1,0,1,1,0,1,0,0,0,0,1024,1,0,127.395
1733,0,1,0,1,0,1,1,0,0,0,0,1024,1,0,136.531
1734,0,1,1,1,0,0,0,0,1,0,0,1024,1,0,108.019
1735,1,1,0,1,0,0,0,0,1,0,0,1024,1,0,106.038
1736,0,1,0,1,0,0,0,0,1,0,1,1024,1,0,109.527
1737,0,1,0,1,0,0,0,1,1,0,0,1024,1,0,419.864
1738,0,1,0,1,1,0,0,0,1,0,0,1024,1,0,123.291
1739,0,1,0,1,0,1,0,0,1,0,0,1024,1,0,126.816
1740,0,1,1,1,0,0,0,0,0,1,0,1024,1,0,137.908
1741,1,1,0,1,0,0,0,0,0,1,0,1024,1,0,135.588
1742,0,1,0,1,0,0,0,0,0,1,1,1024,1,0,139.147
1743,0,1,0,1,0,0,0,1,0,1,0,1024,1,0,449.513
1744,0,1,0,1,1,0,0,0,0,1,0,1024,1,0,152.443
1745,0,1,0,1,0,1,0,0,0,1,0,1024,1,0,156.259
1746,0,1,1,1,0,0,1,0,0,0,0,1024,2,0,140.294
1747,1,1,0,1,0,0,1,0,0,0,0,1024,2,0,143.214
1748,0,1,0,1,0,0,1,0,0,0,1,1024,2,0,151.563
1749,0,1,0,1,0,0,1,1,0,0,0,1024,2,0,790.509
1750,0,1,0,1,1,0,1,0,0,0,0,1024,2,0,177.496
1751,0,1,0,1,0,1,1,0,0,0,0,1024,2,0,181.117
1752,0,1,1,1,0,0,0,0,1,0,0,1024,2,0,131.693
1753,1,1,0,1,0,0,0,0,1,0,0,1024,2,0,129.219
1754,0,1,0,1,0,0,0,0,1,0,1,1024,2,0,136.121
1755,0,1,0,1,0,0,0,1,1,0,0,1024,2,0,757.245
1756,0,1,0,1,1,0,0,0,1,0,0,1024,2,0,163.19
1757,0,1,0,1,0,1,0,0,1,0,0,1024,2,0,170.091
1758,0,1,1,1,0,0,0,0,0,1,0,1024,2,0,161.54
1759,1,1,0,1,0,0,0,0,0,1,0,1024,2,0,158.731
1760,0,1,0,1,0,0,0,0,0,1,1,1024,2,0,166.003
1761,0,1,0,1,0,0,0,1,0,1,0,1024,2,0,787.495
1762,0,1,0,1,1,0,0,0,0,1,0,1024,2,0,192.593
1763,0,1,0,1,0,1,0,0,0,1,0,1024,2,0,200.063
1764,0,1,1,1,0,0,1,0,0,0,0,1024,3,0,168.331
1765,1,1,0,1,0,0,1,0,0,0,0,1024,3,0,170.224
1766,0,1,0,1,0,0,1,0,0,0,1,1024,3,0,180.547
1767,0,1,0,1,0,0,1,1,0,0,0,1024,3,0,1140.69
1768,0,1,0,1,1,0,1,0,0,0,0,1024,3,0,219.472
1769,0,1,0,1,0,1,1,0,0,0,0,1024,3,0,227.329
1770,0,1,1,1,0,0,0,0,1,0,0,1024,3,0,156.205
1771,1,1,0,1,0,0,0,0,1,0,0,1024,3,0,152.366
1772,0,1,0,1,0,0,0,0,1,0,1,1024,3,0,162.633
1773,0,1,0,1,0,0,0,1,1,0,0,1024,3,0,1100.7
1774,0,1,0,1,1,0,0,0,1,0,0,1024,3,0,202.885
1775,0,1,0,1,0,1,0,0,1,0,0,1024,3,0,212.835
1776,0,1,1,1,0,0,0,0,0,1,0,1024,3,0,186.054
1777,1,1,0,1,0,0,0,0,0,1,0,1024,3,0,181.736
1778,0,1,0,1,0,0,0,0,0,1,1,1024,3,0,192.586
1779,0,1,0,1,0,0,0,1,0,1,0,1024,3,0,1125.9
1780,0,1,0,1,1,0,0,0,0,1,0,1024,3,0,232.066
1781,0,1,0,1,0,1,0,0,0,1,0,1024,3,0,243.181
1782,0,1,1,1,0,0,1,0,0,0,0,1024,4,0,193.621
1783,1,1,0,1,0,0,1,0,0,0,0,1024,4,0,193.63
1784,0,1,0,1,0,0,1,0,0,0,1,1024,4,0,207.598
1785,0,1,0,1,0,0,1,1,0,0,0,1024,4,0,1493.49
1786,0,1,0,1,1,0,1,0,0,0,0,1024,4,0,260.501
1787,0,1,0,1,0,1,1,0,0,0,0,1024,4,0,272.968
1788,0,1,1,1,0,0,0,0,1,0,0,1024,4,0,179.939
1789,1,1,0,1,0,0,0,0,1,0,0,1024,4,0,175.821
1790,0,1,0,1,0,0,0,0,1,0,1,1024,4,0,188.774
1791,0,1,0,1,0,0,0,1,1,0,0,1024,4,0,1438.08
1792,0,1,0,1,1,0,0,0,1,0,0,1024,4,0,243.248
1793,0,1,0,1,0,1,0,0,1,0,0,1024,4,0,255.252
1794,0,1,1,1,0,0,0,0,0,1,0,1024,4,0,209.992
1795,1,1,0,1,0,0,0,0,0,1,0,1024,4,0,204.863
1796,0,1,0,1,0,0,0,0,0,1,1,1024,4,0,219.332
1797,0,1,0,1,0,0,0,1,0,1,0,1024,4,0,1466.11
1798,0,1,0,1,1,0,0,0,0,1,0,1024,4,0,271.768
1799,0,1,0,1,0,1,0,0,0,1,0,1024,4,0,287.895
1800,0,1,1,1,0,0,1,0,0,0,0,1024,5,0,220.025
1801,1,1,0,1,0,0,1,0,0,0,0,1024,5,0,215.363
1802,0,1,0,1,0,0,1,0,0,0,1,1024,5,0,231.944
1803,0,1,0,1,0,0,1,1,0,0,0,1024,5,0,1854.84
1804,0,1,0,1,1,0,1,0,0,0,0,1024,5,0,302.21
1805,0,1,0,1,0,1,1,0,0,0,0,1024,5,0,315.083
1806,0,1,1,1,0,0,0,0,1,0,0,1024,5,0,204.561
1807,1,1,0,1,0,0,0,0,1,0,0,1024,5,0,198.623
1808,0,1,0,1,0,0,0,0,1,0,1,1024,5,0,215.441
1809,0,1,0,1,0,0,0,1,1,0,0,1024,5,0,1778.54
1810,0,1,0,1,1,0,0,0,1,0,0,1024,5,0,281.637
1811,0,1,0,1,0,1,0,0,1,0,0,1024,5,0,297.718
1812,0,1,1,1,0,0,0,0,0,1,0,1024,5,0,234.392
1813,1,1,0,1,0,0,0,0,0,1,0,1024,5,0,228.019
1814,0,1,0,1,0,0,0,0,0,1,1,1024,5,0,246.141
1815,0,1,0,1,0,0,0,1,0,1,0,1024,5,0,1804.9
1816,0,1,0,1,1,0,0,0,0,1,0,1024,5,0,310.556
1817,0,1,0,1,0,1,0,0,0,1,0,1024,5,0,330.873
1818,0,1,1,1,0,0,1,0,0,0,0,1024,6,0,244.417
1819,1,1,0,1,0,0,1,0,0,0,0,1024,6,0,240.359
1820,0,1,0,1,0,0,1,0,0,0,1,1024,6,0,259.633
1821,0,1,0,1,0,0,1,1,0,0,0,1024,6,0,2197.9
1822,0,1,0,1,1,0,1,0,0,0,0,1024,6,0,340.343
1823,0,1,0,1,0,1,1,0,0,0,0,1024,6,0,358.857
1824,0,1,1,1,0,0,0,0,1,0,0,1024,6,0,228.573
1825,1,1,0,1,0,0,0,0,1,0,0,1024,6,0,221.593
1826,0,1,0,1,0,0,0,0,1,0,1,1024,6,0,242.109
1827,0,1,0,1,0,0,0,1,1,0,0,1024,6,0,2122.92
1828,0,1,0,1,1,0,0,0,1,0,0,1024,6,0,321.889
1829,0,1,0,1,0,1,0,0,1,0,0,1024,6,0,348.556
1830,0,1,1,1,0,0,0,0,0,1,0,1024,6,0,258.399
1831,1,1,0,1,0,0,0,0,0,1,0,1024,6,0,251.03
1832,0,1,0,1,0,0,0,0,0,1,1,1024,6,0,272.467
1833,0,1,0,1,0,0,0,1,0,1,0,1024,6,0,2149.39
1834,0,1,0,1,1,0,0,0,0,1,0,1024,6,0,349.823
1835,0,1,0,1,0,1,0,0,0,1,0,1024,6,0,373.811
1836,0,1,1,1,0,0,1,0,0,0,0,1024,0,1,111.004
1837,1,1,0,1,0,0,1,0,0,0,0,1024,0,1,115.557
1838,0,1,0,1,0,0,1,0,0,0,1,1024,0,1,127.142
1839,0,1,0,1,0,0,1,1,0,0,0,1024,0,1,467.085
1840,0,1,0,1,1,0,1,0,0,0,0,1024,0,1,129.872
1841,0,1,0,1,0,1,1,0,0,0,0,1024,0,1,139.393
1842,0,1,1,1,0,0,0,0,1,0,0,1024,0,1,103.49
1843,1,1,0,1,0,0,0,0,1,0,0,1024,0,1,103.959
1844,0,1,0,1,0,0,0,0,1,0,1,1024,0,1,110.04
1845,0,1,0,1,0,0,0,1,1,0,0,1024,0,1,428.674
1846,0,1,0,1,1,0,0,0,1,0,0,1024,0,1,121.345
1847,0,1,0,1,0,1,0,0,1,0,0,1024,0,1,126.776
1848,0,1,1,1,0,0,0,0,0,1,0,1024,0,1,122.076
1849,1,1,0,1,0,0,0,0,0,1,0,1024,0,1,124.428
1850,0,1,0,1,0,0,0,0,0,1,1,1024,0,1,140.682
1851,0,1,0,1,0,0,0,1,0,1,0,1024,0,1,460.356
1852,0,1,0,1,1,0,0,0,0,1,0,1024,0,1,144.387
1853,0,1,0,1,0,1,0,0,0,1,0,1024,0,1,157.215
1854,0,1,1,1,0,0,1,0,0,0,0,1024,1,1,143.496
1855,1,1,0,1,0,0,1,0,0,0,0,1024,1,1,147.416
1856,0,1,0,1,0,0,1,0,0,0,1,1024,1,1,162.461
1857,0,1,0,1,0,0,1,1,0,0,0,1024,1,1,818.04
1858,0,1,0,1,1,0,1,0,0,0,0,1024,1,1,181.753
1859,0,1,0,1,0,1,1,0,0,0,0,1024,1,1,194.35
1860,0,1,1,1,0,0,0,0,1,0,0,1024,1,1,133.079
1861,1,1,0,1,0,0,0,0,1,0,0,1024,1,1,129.255
1862,0,1,0,1,0,0,0,0,1,0,1,1024,1,1,136.53
1863,0,1,0,1,0,0,0,1,1,0,0,1024,1,1,762.256
1864,0,1,0,1,1,0,0,0,1,0,0,1024,1,1,162.73
1865,0,1,0,1,0,1,0,0,1,0,0,1024,1,1,170.375
1866,0,1,1,1,0,0,0,0,0,1,0,1024,1,1,164.331
1867,1,1,0,1,0,0,0,0,0,1,0,1024,1,1,154.333
1868,0,1,0,1,0,0,0,0,0,1,1,1024,1,1,168.231
1869,0,1,0,1,0,0,0,1,0,1,0,1024,1,1,806.951
1870,0,1,0,1,1,0,0,0,0,1,0,1024,1,1,193.11
1871,0,1,0,1,0,1,0,0,0,1,0,1024,1,1,202.669
1872,0,1,1,1,0,0,1,0,0,0,0,1024,2,1,173.342
1873,1,1,0,1,0,0,1,0,0,0,0,1024,2,1,173.719
1874,0,1,0,1,0,0,1,0,0,0,1,1024,2,1,193.105
1875,0,1,0,1,0,0,1,1,0,0,0,1024,2,1,1162.17
1876,0,1,0,1,1,0,1,0,0,0,0,1024,2,1,223.872
1877,0,1,0,1,0,1,1,0,0,0,0,1024,2,1,246.698
1878,0,1,1,1,0,0,0,0,1,0,0,1024,2,1,157.122
1879,1,1,0,1,0,0,0,0,1,0,0,1024,2,1,152.403
1880,0,1,0,1,0,0,0,0,1,0,1,1024,2,1,163.028
1881,0,1,0,1,0,0,0,1,1,0,0,1024,2,1,1098.6
1882,0,1,0,1,1,0,0,0,1,0,0,1024,2,1,203.022
1883,0,1,0,1,0,1,0,0,1,0,0,1024,2,1,213.483
1884,0,1,1,1,0,0,0,0,0,1,0,1024,2,1,188.903
1885,1,1,0,1,0,0,0,0,0,1,0,1024,2,1,183.972
1886,0,1,0,1,0,0,0,0,0,1,1,1024,2,1,195.3
1887,0,1,0,1,0,0,0,1,0,1,0,1024,2,1,1149.22
1888,0,1,0,1,1,0,0,0,0,1,0,1024,2,1,233.703
1889,0,1,0,1,0,1,0,0,0,1,0,1024,2,1,249.627
1890,0,1,1,1,0,0,1,0,0,0,0,1024,3,1,199.955
1891,1,1,0,1,0,0,1,0,0,0,0,1024,3,1,201.663
1892,0,1,0,1,0,0,1,0,0,0,1,1024,3,1,219.738
1893,0,1,0,1,0,0,1,1,0,0,0,1024,3,1,1512.48
1894,0,1,0,1,1,0,1,0,0,0,0,1024,3,1,271.395
1895,0,1,0,1,0,1,1,0,0,0,0,1024,3,1,290.159
1896,0,1,1,1,0,0,0,0,1,0,0,1024,3,1,181.616
1897,1,1,0,1,0,0,0,0,1,0,0,1024,3,1,175.527
1898,0,1,0,1,0,0,0,0,1,0,1,1024,3,1,189.501
1899,0,1,0,1,0,0,0,1,1,0,0,1024,3,1,1440.33
1900,0,1,0,1,1,0,0,0,1,0,0,1024,3,1,242.765
1901,0,1,0,1,0,1,0,0,1,0,0,1024,3,1,256.284
1902,0,1,1,1,0,0,0,0,0,1,0,1024,3,1,213.608
1903,1,1,0,1,0,0,0,0,0,1,0,1024,3,1,208.027
1904,0,1,0,1,0,0,0,0,0,1,1,1024,3,1,226.309
1905,0,1,0,1,0,0,0,1,0,1,0,1024,3,1,1485.53
1906,0,1,0,1,1,0,0,0,0,1,0,1024,3,1,274.192
1907,0,1,0,1,0,1,0,0,0,1,0,1024,3,1,294.38
1908,0,1,1,1,0,0,1,0,0,0,0,1024,4,1,223.829
1909,1,1,0,1,0,0,1,0,0,0,0,1024,4,1,228.632
1910,0,1,0,1,0,0,1,0,0,0,1,1024,4,1,247.319
1911,0,1,0,1,0,0,1,1,0,0,0,1024,4,1,1863.57
1912,0,1,0,1,1,0,1,0,0,0,0,1024,4,1,312.787
1913,0,1,0,1,0,1,1,0,0,0,0,1024,4,1,332.618
1914,0,1,1,1,0,0,0,0,1,0,0,1024,4,1,205.516
1915,1,1,0,1,0,0,0,0,1,0,0,1024,4,1,198.633
1916,0,1,0,1,0,0,0,0,1,0,1,1024,4,1,215.78
1917,0,1,0,1,0,0,0,1,1,0,0,1024,4,1,1782.18
1918,0,1,0,1,1,0,0,0,1,0,0,1024,4,1,282.786
1919,0,1,0,1,0,1,0,0,1,0,0,1024,4,1,300.503
1920,0,1,1,1,0,0,0,0,0,1,0,1024,4,1,238.221
1921,1,1,0,1,0,0,0,0,0,1,0,1024,4,1,231.632
1922,0,1,0,1,0,0,0,0,0,1,1,1024,4,1,256.408
1923,0,1,0,1,0,0,0,1,0,1,0,1024,4,1,1828.21
1924,0,1,0,1,1,0,0,0,0,1,0,1024,4,1,314.019
1925,0,1,0,1,0,1,0,0,0,1,0,1024,4,1,341.913
1926,0,1,1,1,0,0,1,0,0,0,0,1024,5,1,250.537
1927,1,1,0,1,0,0,1,0,0,0,0,1024,5,1,253.797
1928,0,1,0,1,0,0,1,0,0,0,1,1024,5,1,276.185
1929,0,1,0,1,0,0,1,1,0,0,0,1024,5,1,2223.41
1930,0,1,0,1,1,0,1,0,0,0,0,1024,5,1,352.863
1931,0,1,0,1,0,1,1,0,0,0,0,1024,5,1,376.033
1932,0,1,1,1,0,0,0,0,1,0,0,1024,5,1,229.555
1933,1,1,0,1,0,0,0,0,1,0,0,1024,5,1,222.425
1934,0,1,0,1,0,0,0,0,1,0,1,1024,5,1,242.418
1935,0,1,0,1,0,0,0,1,1,0,0,1024,5,1,2123.17
1936,0,1,0,1,1,0,0,0,1,0,0,1024,5,1,323.649
1937,0,1,0,1,0,1,0,0,1,0,0,1024,5,1,343.571
1938,0,1,1,1,0,0,0,0,0,1,0,1024,5,1,262.514
1939,1,1,0,1,0,0,0,0,0,1,0,1024,5,1,255.367
1940,0,1,0,1,0,0,0,0,0,1,1,1024,5,1,285.108
1941,0,1,0,1,0,0,0,1,0,1,0,1024,5,1,2173.85
1942,0,1,0,1,1,0,0,0,0,1,0,1024,5,1,356.911
1943,0,1,0,1,0,1,0,0,0,1,0,1024,5,1,389.928
1944,0,1,1,1,0,0,1,0,0,0,0,1024,6,1,278.686
1945,1,1,0,1,0,0,1,0,0,0,0,1024,6,1,276.645
1946,0,1,0,1,0,0,1,0,0,0,1,1024,6,1,302.92
1947,0,1,0,1,0,0,1,1,0,0,0,1024,6,1,2571.07
1948,0,1,0,1,1,0,1,0,0,0,0,1024,6,1,394.217
1949,0,1,0,1,0,1,1,0,0,0,0,1024,6,1,414.323
1950,0,1,1,1,0,0,0,0,1,0,0,1024,6,1,254.016
1951,1,1,0,1,0,0,0,0,1,0,0,1024,6,1,244.906
1952,0,1,0,1,0,0,0,0,1,0,1,1024,6,1,269.112
1953,0,1,0,1,0,0,0,1,1,0,0,1024,6,1,2464.67
1954,0,1,0,1,1,0,0,0,1,0,0,1024,6,1,362.41
1955,0,1,0,1,0,1,0,0,1,0,0,1024,6,1,383.779
1956,0,1,1,1,0,0,0,0,0,1,0,1024,6,1,286.938
1957,1,1,0,1,0,0,0,0,0,1,0,1024,6,1,282.621
1958,0,1,0,1,0,0,0,0,0,1,1,1024,6,1,315.368
1959,0,1,0,1,0,0,0,1,0,1,0,1024,6,1,2514.9
1960,0,1,0,1,1,0,0,0,0,1,0,1024,6,1,397.869
1961,0,1,0,1,0,1,0,0,0,1,0,1024,6,1,432.506
1962,0,1,1,1,0,0,1,0,0,0,0,1024,0,2,143.739
1963,1,1,0,1,0,0,1,0,0,0,0,1024,0,2,150.662
1964,0,1,0,1,0,0,1,0,0,0,1,1024,0,2,165.527
1965,0,1,0,1,0,0,1,1,0,0,0,1024,0,2,825.145
1966,0,1,0,1,1,0,1,0,0,0,0,1024,0,2,178.785
1967,0,1,0,1,0,1,1,0,0,0,0,1024,0,2,195.951
1968,0,1,1,1,0,0,0,0,1,0,0,1024,0,2,130.146
1969,1,1,0,1,0,0,0,0,1,0,0,1024,0,2,130.026
1970,0,1,0,1,0,0,0,0,1,0,1,1024,0,2,137.64
1971,0,1,0,1,0,0,0,1,1,0,0,1024,0,2,770.613
1972,0,1,0,1,1,0,0,0,1,0,0,1024,0,2,164.176
1973,0,1,0,1,0,1,0,0,1,0,0,1024,0,2,172.644
1974,0,1,1,1,0,0,0,0,0,1,0,1024,0,2,150.608
1975,1,1,0,1,0,0,0,0,0,1,0,1024,0,2,157.504
1976,0,1,0,1,0,0,0,0,0,1,1,1024,0,2,170.342
1977,0,1,0,1,0,0,0,1,0,1,0,1024,0,2,816.446
1978,0,1,0,1,1,0,0,0,0,1,0,1024,0,2,193.896
1979,0,1,0,1,0,1,0,0,0,1,0,1024,0,2,202.596
1980,0,1,1,1,0,0,1,0,0,0,0,1024,1,2,175.153
1981,1,1,0,1,0,0,1,0,0,0,0,1024,1,2,178.135
1982,0,1,0,1,0,0,1,0,0,0,1,1024,1,2,197.015
1983,0,1,0,1,0,0,1,1,0,0,0,1024,1,2,1168.28
1984,0,1,0,1,1,0,1,0,0,0,0,1024,1,2,230.178
1985,0,1,0,1,0,1,1,0,0,0,0,1024,1,2,246.96
1986,0,1,1,1,0,0,0,0,1,0,0,1024,1,2,158.035
1987,1,1,0,1,0,0,0,0,1,0,0,1024,1,2,153.54
1988,0,1,0,1,0,0,0,0,1,0,1,1024,1,2,164.421
1989,0,1,0,1,0,0,0,1,1,0,0,1024,1,2,1104.36
