,$HAVE_CRYPTO,$HAVE_HASH,$HAVE_REPLICATIO0,$HAVE_VERIF1,$HAVE_SEQUENCE,$HAVE_STATISTICS,$DIAGNOSTIC,$PAGESIZE,$PS1K,$PS4K,$PS8K,$PS16K,$PS32K,$CACHESIZE,$CS32MB,$CS16MB,$CS64MB,$CS512MB,$<Performance
1246,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,3.304528949
1247,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2.1049706
1248,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,2.147218947
1249,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,2.151915872
1250,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,2.157326564
1251,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,2.184696684
1252,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,2.159486692
1253,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,2.185934923
1254,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,2.145050795
1255,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,2.173786361
1256,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,39.0532459
1257,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.525533179
1258,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,39.05250959
1259,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,38.97941153
1260,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,39.00602618
1261,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,38.93964177
1262,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,38.87018743
1263,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,38.86506021
1264,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,38.82120441
1265,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,38.95362455
1266,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,39.05246067
1267,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,38.89366166
1268,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,3.245909769
1269,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,38.90115513
1270,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,39.03786358
1271,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,38.96696446
1272,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,38.99113622
1273,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,38.86983458
1274,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,2.364779923
1275,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,2.393584026
1276,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,2.394589514
1277,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,2.393110243
1278,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,2.114854375
1279,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.570307513
1280,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,2.098778282
1281,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,2.102906872
1282,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,2.103251487
1283,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,39.06989821
1284,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,38.97751023
1285,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,39.01300369
1286,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,39.06880739
1287,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,38.99376582
1288,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,38.99049205
1289,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,38.99773018
1290,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,3.298814718
1291,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,39.04240666
1292,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,2.150754436
1293,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,2.140993744
1294,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,2.134319051
1295,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,2.145229789
1296,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,38.94602295
1297,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,38.882196
1298,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,38.8572722
1299,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,38.92646592
1300,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,2.168750359
1301,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.363318132
1302,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,2.179497325
1303,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,38.87943553
1304,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,38.8596601
1305,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,2.1464193
1306,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,38.93511028
1307,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,2.157238
1308,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,38.87152033
1309,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.909833077
1310,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.921463897
1311,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.929547923
1312,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.386915564
1313,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.924951103
1314,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0.916725128
1315,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0.921104816
1316,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0.924174846
1317,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0.914623184
1318,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.944716128
1319,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.943954667
1320,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0.915757179
1321,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0.914896667
1322,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.955212256
1323,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.367125641
1324,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0.921300487
1325,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.950252179
1326,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0.938510513
1327,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0.918350684
1328,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0.924770256
1329,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0.929554872
1330,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0.925942256
1331,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0.965193703
1332,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0.951900256
1333,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0.954508308
1334,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3.227673
1335,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.393580184
1336,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0.956803385
1337,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0.927161105
1338,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0.930098842
1339,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0.922134763
1340,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0.917641026
1341,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0.912854692
1342,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0.922890158
1343,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0.911760487
1344,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0.925648462
1345,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2.378944077
1346,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,2.035775359
1347,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2.399218108
1348,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2.388911158
1349,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2.394229974
1350,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2.110817
1351,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2.09821159
1352,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2.102167564
1353,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2.117486846
1354,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,2.379142474
1355,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,2.402307333
1356,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,2.115922625
1357,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,2.039251154
1358,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,2.103325974
1359,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,2.408453231
1360,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,2.091574513
1361,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,2.394378842
1362,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,2.087830462
1363,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,2.146386474
1364,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,2.141116711
1365,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,2.160906684
1366,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,2.139500053
1367,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,2.159521605
1368,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,2.082618514
1369,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,2.139324538
1370,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,2.137139316
1371,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,2.14782405
1372,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,2.15586665
1373,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,2.169050487
1374,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,2.159419949
1375,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,2.160404675
1376,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,2.158508308
1377,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,2.15598359
1378,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,2.15050259
1379,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,2.086518684
1380,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,2.156292974
1381,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,37.79702703
1382,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,37.8179195
1383,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,37.82588032
1384,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,37.83160105
1385,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,37.76325046
1386,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,37.77632029
1387,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,37.8252473
1388,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,37.84897168
1389,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,37.6791567
1390,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.528058658
1391,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,37.60594413
1392,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,37.70277027
1393,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,37.682353
1394,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,37.69738128
1395,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,37.68245303
1396,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,37.63309224
1397,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,37.72956832
1398,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,39.02999249
1399,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,38.97661833
1400,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,39.02071011
1401,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.574298231
1402,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,38.94923084
1403,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,38.93680561
1404,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,38.88686261
1405,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,38.98807792
1406,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,38.89173461
1407,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,39.03411847
1408,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,39.03837621
1409,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,38.84570881
1410,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,38.88348132
1411,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,38.98365031
1412,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,3.237010846
1413,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,38.87010213
1414,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,39.00793059
1415,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,38.81760361
1416,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,37.77208905
1417,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,37.81292549
1418,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,37.78085249
1419,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,37.83588966
1420,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,37.81055318
1421,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,37.81010484
1422,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,37.82475844
1423,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,3.263061421
1424,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,37.84133618
1425,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,39.06778558
1426,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,38.96267576
1427,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,39.01704558
1428,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,39.08504824
1429,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,38.97590921
1430,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,39.01656905
1431,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,39.03337078
1432,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,38.98538956
1433,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,37.58219816
1434,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.370661395
1435,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,37.56206595
1436,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,37.6526588
1437,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,37.55577108
1438,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,38.87262168
1439,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,38.863411
1440,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,38.88128473
1441,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,38.8176345
1442,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,37.72361564
1443,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,37.70242979
1444,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,38.93445516
1445,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.577827026
1446,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,2.021701308
1447,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,39.02443742
1448,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,37.65270105
1449,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,38.93174535
1450,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,37.65276138
1451,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,38.88108758
1452,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.909398921
1453,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.929779692
1454,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0.914675692
1455,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0.918919923
1456,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0.947760795
1457,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.387457889
1458,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.9177915
1459,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0.955207308
1460,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.921500795
1461,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0.911694684
1462,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0.924377763
1463,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0.943887205
1464,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0.948559077
1465,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0.921220105
1466,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0.918357154
1467,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0.919638308
1468,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2.076959949
1469,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0.927863211
1470,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,37.83771789
1471,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,37.74742382
1472,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,37.76111226
1473,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,37.82097037
1474,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,37.81359595
1475,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,37.76856672
1476,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,37.80195884
1477,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,37.74782455
1478,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,37.65053526
1479,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.521230308
1480,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,37.69974108
1481,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,37.64342497
1482,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,37.60685435
1483,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,37.65399476
1484,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,37.72199254
1485,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,37.59386097
1486,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,37.65601176
1487,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.925988421
1488,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.929229974
1489,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0.927841316
1490,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.575723868
1491,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0.916911615
1492,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0.950210564
1493,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.924699795
1494,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0.954399128
1495,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.933804333
1496,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,37.80122438
1497,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,37.83927932
1498,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,37.59008259
1499,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,37.63234668
1500,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,37.8013905
1501,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.370549256
1502,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,37.66102043
1503,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,37.83678092
1504,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,37.74353505
1505,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0.925396865
1506,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0.925657842
1507,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0.930010632
1508,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0.91812459
1509,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,37.82698954
1510,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,37.78769318
1511,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,37.83378397
1512,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.385869
1513,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,37.82847721
1514,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0.954808
1515,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0.961892154
1516,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,37.6229487
1517,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,37.60096434
1518,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0.915824053
1519,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,37.63197205
1520,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0.923370615
1521,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,37.71720376
1522,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2.378490769
1523,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,3.235382795
1524,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2.374635641
1525,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,2.093913075
1526,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,2.087995513
1527,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,2.138441421
1528,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,2.154798725
1529,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,2.150569385
1530,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,2.159322675
1531,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2.369749641
1532,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2.404500289
1533,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,2.159155128
1534,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,2.028232385
1535,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,2.151346821
1536,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,2.118968692
1537,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,2.171891923
1538,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,2.102216875
1539,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,2.164368475
1540,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2.387633769
1541,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2.397744564
1542,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,2.102032205
1543,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,2.117865615
1544,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2.406771462
1545,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,3.27677159
1546,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,2.101961325
1547,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2.408753051
1548,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,2.105130564
1549,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,2.144641026
1550,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,2.133162256
1551,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,2.148535923
1552,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,2.156376324
